roll,pitch,yaw,longi,lati,chargeRC,chargeTele,temp,velocity,result
5.57,-6.2,224.19,0.0,0.0,0.8,8.5,21,0,0
-0.28,3.59,342.94,0.0,0.0,0.07,7.56,22,0,1
-56.32,16.63,295.25,0.0,0.0,0.49,8.15,21,0,1
2.51,12.36,16.53,0.0,0.0,0.02,7.32,22,0,1
58.05,15.58,337.41,0.0,0.0,0.07,7.6,22,0,1
-158.78,51.32,246.81,0.0,0.0,0.32,7.86,22,0,1
-0.51,-28.96,141.66,0.0,0.0,0.07,7.51,22,0,1
10.68,6.56,185.84,0.0,0.0,0.42,8.17,21,0,1
5.54,-6.17,217.27,0.0,0.0,1.5,9.32,21,0,0
-27.14,-19.95,250.22,0.0,0.0,0.44,8.17,21,0,1
5.67,-4.81,228.63,0.0,0.0,1.1,8.76,21,0,0
10.26,-38.68,156.82,0.0,0.0,0.04,7.49,22,0,1
-137.24,9.59,37.97,0.0,0.0,0.44,7.98,22,0,1
-109.56,-48.26,118.01,0.0,0.0,0.75,8.4,22,0,1
3.77,4.24,291.92,0.0,0.0,0.3,7.79,21,0,1
5.2,-5.5,221.53,0.0,0.0,1.2,8.83,21,0,0
-4.2,-0.2,200.51,0.0,0.0,1.29,8.92,21,0,0
-0.91,-1.4,212.2,0.0,0.0,1.6,9.16,21,0,0
-28.88,-4.93,295.37,0.0,0.0,0.42,7.96,21,0,1
124.15,-53.26,348.45,0.0,0.0,0.25,7.79,22,0,1
3.19,4.3,292.1,0.0,0.0,0.32,7.82,22,0,1
6.92,-4.62,226.17,0.0,0.0,1.17,8.83,21,0,0
151.81,-35.64,275.79,0.0,0.0,0.61,7.93,22,0,1
10.46,-34.61,137.63,0.0,0.0,0.04,7.46,22,0,1
-1.84,3.8,341.34,0.0,0.0,0.04,7.51,22,0,1
48.09,53.19,177.45,0.0,0.0,0.42,7.67,22,0,1
61.63,-56.48,323.95,0.0,0.0,0.04,7.34,22,0,1
-0.59,2.6,341.62,0.0,0.0,0.04,7.56,22,0,1
8.97,-33.93,144.08,0.0,0.0,0.04,7.56,22,0,1
88.36,36.87,21.71,0.0,0.0,0.16,7.86,22,0,1
161.38,28.51,196.69,0.0,0.0,0.07,7.51,22,0,1
53.11,44.51,57.55,0.0,0.0,0.11,7.82,22,0,1
8.97,-35.36,115.38,0.0,0.0,0.04,7.46,22,0,1
3.63,-1.94,216.73,0.0,0.0,0.49,8.29,21,0,1
-34.6,81.92,61.3,0.0,0.0,0.42,8.15,22,0,1
28.08,-14.83,188.81,0.0,0.0,0.37,8.15,21,0,1
-15.81,-10.56,170.69,0.0,0.0,0.07,7.65,22,0,1
41.48,9.88,286.71,0.0,0.0,0.07,7.63,22,0,1
53.23,57.2,26.62,0.0,0.0,0.04,7.01,22,0,1
-33.94,18.62,327.42,0.0,0.0,0.04,7.34,22,0,1
3.97,-2.21,218.15,0.0,0.0,0.47,8.26,21,0,1
-102.84,-18.74,59.74,0.0,0.0,0.42,8.12,22,0,1
-38.59,-11.15,305.74,0.0,0.0,0.44,8.07,22,0,1
-37.96,19.21,289.51,0.0,0.0,0.61,8.24,22,0,1
-39.68,-3.27,204.35,0.0,0.0,0.47,8.17,21,0,1
-16.24,8.29,338.91,0.0,0.0,0.04,7.56,22,0,1
-148.69,-10.59,248.82,0.0,0.0,0.37,8.1,22,0,1
7.15,-4.15,226.49,0.0,0.0,0.96,8.64,21,0,0
-86.81,-18.32,68.56,0.0,0.0,0.04,6.64,22,0,1
49.32,27.12,84.87,0.0,0.0,0.04,7.42,22,0,1
39.06,41.64,116.84,0.0,0.0,0.07,7.46,22,0,1
-154.89,17.04,180.31,0.0,0.0,0.04,7.51,22,0,1
175.91,-53.28,327.69,0.0,0.0,0.04,7.53,22,0,1
-160.89,-15.4,17.17,0.0,0.0,0.21,7.91,22,0,1
-172.66,-27.32,9.8,0.0,0.0,1.43,8.9,21,0,0
-26.88,-21.2,197.59,0.0,0.0,0.44,8.17,21,0,1
-21.33,-8.95,29.32,0.0,0.0,0.09,7.13,22,0,1
-147.26,36.28,180.51,0.0,0.0,0.07,7.65,22,0,1
8.99,-34.29,146.59,0.0,0.0,0.04,7.42,22,0,1
8.49,-34.08,149.49,0.0,0.0,0.04,7.44,22,0,1
10.37,-35.16,156.36,0.0,0.0,0.04,7.42,22,0,1
-4.31,-2.75,140.91,0.0,0.0,1.41,8.97,21,0,0
3.86,-3.61,220.04,0.0,0.0,0.44,8.22,21,0,1
2.36,-8.09,219.36,0.0,0.0,1.08,8.71,21,0,0
-145.5,51.16,175.83,0.0,0.0,0.14,7.79,22,0,1
8.36,11.38,182.99,0.0,0.0,0.44,8.19,21,0,1
3.23,-1.94,217.3,0.0,0.0,0.51,8.29,21,0,1
-125.62,66.01,229.81,0.0,0.0,0.07,6.78,22,0,1
13.98,51.82,49.94,0.0,0.0,0.56,8.17,22,0,1
9.4,-34.22,144.35,0.0,0.0,0.04,7.42,22,0,1
137.1,-33.66,255.57,0.0,0.0,0.07,7.7,22,0,1
-71.88,-46.25,150.79,0.0,0.0,0.98,8.57,22,0,0
-173.54,-62.62,207.44,0.0,0.0,0.28,7.91,22,0,1
4.13,-2.69,219.88,0.0,0.0,0.54,8.26,21,0,1
6.04,-4.94,226.71,0.0,0.0,1.03,8.69,21,0,0
-55.1,-13.82,124.35,0.0,0.0,0.07,7.58,22,0,1
6.71,-4.62,226.64,0.0,0.0,0.94,8.62,21,0,0
60.76,-13.64,284.99,0.0,0.0,0.04,7.39,22,0,1
-9.72,-16.69,166.42,0.0,0.0,0.07,7.67,22,0,1
-153.7,-37.38,112.01,0.0,0.0,0.3,7.98,22,0,1
-24.73,10.76,338.05,0.0,0.0,0.04,7.51,22,0,1
39.55,-47.34,322.69,0.0,0.0,0.07,7.58,22,0,1
9.4,-35.0,121.91,0.0,0.0,0.02,7.44,22,0,1
97.85,81.42,121.22,0.0,0.0,0.04,7.32,22,0,1
-8.65,6.12,340.55,0.0,0.0,0.04,7.51,22,0,1
16.12,-69.41,69.67,0.0,0.0,0.35,8.03,22,0,1
114.5,-29.7,89.77,0.0,0.0,0.21,7.7,22,0,1
41.75,11.63,282.57,0.0,0.0,0.04,7.46,22,0,1
9.17,-36.66,157.37,0.0,0.0,0.04,7.42,22,0,1
66.69,17.61,114.96,0.0,0.0,0.09,7.72,22,0,1
-116.06,28.86,192.49,0.0,0.0,0.44,8.1,22,0,1
-8.2,5.89,340.71,0.0,0.0,0.04,7.56,22,0,1
-38.99,-15.38,292.27,0.0,0.0,0.42,8.0,21,0,1
11.06,3.15,191.82,0.0,0.0,0.44,8.22,21,0,1
4.09,-2.92,220.09,0.0,0.0,0.8,8.55,21,0,0
11.91,5.53,186.37,0.0,0.0,0.42,8.19,21,0,1
-63.12,17.69,326.45,0.0,0.0,0.09,7.27,22,0,1
-98.36,-34.84,176.1,0.0,0.0,0.94,8.55,21,0,0
22.66,-76.82,168.94,0.0,0.0,0.04,7.49,22,0,1
116.32,7.2,183.04,0.0,0.0,0.04,7.42,22,0,1
0.19,58.54,38.31,0.0,0.0,0.4,8.1,22,0,1
3.66,4.19,293.9,0.0,0.0,0.3,7.89,21,0,1
81.83,-3.7,143.43,0.0,0.0,0.04,7.3,22,0,1
3.34,3.52,294.06,0.0,0.0,0.3,7.89,21,0,1
18.31,63.12,268.81,0.0,0.0,0.37,8.03,22,0,1
-42.49,15.0,330.04,0.0,0.0,0.02,7.51,22,0,1
-85.87,39.53,51.22,0.0,0.0,0.04,7.44,22,0,1
-101.02,61.64,142.6,0.0,0.0,1.81,8.24,21,0,1
4.2,-2.48,218.66,0.0,0.0,0.47,8.26,21,0,1
79.16,-64.72,293.6,0.0,0.0,0.04,6.9,22,0,1
-105.77,43.6,97.11,0.0,0.0,0.47,8.17,21,0,1
10.18,7.67,182.18,0.0,0.0,0.42,8.24,21,0,1
5.9,-62.58,201.63,0.0,0.0,0.04,7.44,22,0,1
3.7,-3.04,220.7,0.0,0.0,1.24,8.83,21,0,0
4.2,-2.02,216.42,0.0,0.0,0.49,8.29,21,0,1
61.53,-28.83,32.04,0.0,0.0,0.04,7.37,22,0,1
2.97,-6.47,224.65,0.0,0.0,1.01,8.71,21,0,0
8.68,-34.07,151.95,0.0,0.0,0.04,7.56,22,0,1
40.1,4.2,292.21,0.0,0.0,0.07,7.56,22,0,1
9.15,-35.79,112.19,0.0,0.0,0.04,7.49,22,0,1
4.0,-5.06,224.23,0.0,0.0,1.03,8.69,21,0,0
161.94,13.56,329.71,0.0,0.0,0.49,8.12,22,0,1
0.61,-47.67,168.28,0.0,0.0,0.04,7.42,22,0,1
-2.41,-26.6,153.04,0.0,0.0,0.04,7.58,22,0,1
3.05,7.01,101.24,0.0,0.0,1.43,9.04,21,0,0
-16.6,-29.31,271.12,0.0,0.0,0.04,7.37,22,0,1
148.91,78.02,341.04,0.0,0.0,0.25,7.7,22,0,1
102.12,-1.9,129.27,0.0,0.0,0.07,7.6,22,0,1
-81.02,58.4,138.55,0.0,0.0,0.44,8.17,21,0,1
-28.01,66.29,161.42,0.0,0.0,0.11,7.27,22,0,1
72.12,-67.54,110.32,0.0,0.0,0.04,7.44,22,0,1
-2.51,4.22,341.03,0.0,0.0,0.07,7.6,22,0,1
-0.07,-10.63,225.14,0.0,0.0,1.24,8.88,21,0,0
118.99,-58.73,252.4,0.0,0.0,0.09,7.13,22,0,1
36.02,-13.81,218.93,0.0,0.0,0.04,7.39,22,0,1
9.08,-34.63,149.48,0.0,0.0,0.04,7.46,22,0,1
-18.17,-3.26,291.53,0.0,0.0,0.37,8.0,21,0,1
0.18,3.54,342.69,0.0,0.0,0.07,7.53,22,0,1
-10.1,5.51,344.28,0.0,0.0,0.7,8.07,22,0,1
-151.0,-40.32,138.94,0.0,0.0,0.04,7.46,22,0,1
-141.1,48.52,6.22,0.0,0.0,0.04,7.46,22,0,1
-1.15,-25.68,153.65,0.0,0.0,0.07,7.63,22,0,1
-5.51,2.73,215.78,0.0,0.0,1.13,8.76,21,0,0
7.48,3.2,184.39,0.0,0.0,0.42,8.19,21,0,1
4.8,-7.11,226.66,0.0,0.0,1.13,8.73,21,0,0
-26.59,11.59,337.53,0.0,0.0,0.04,7.49,22,0,1
-3.54,9.05,134.57,0.0,0.0,0.07,7.46,22,0,1
-36.89,-2.06,200.9,0.0,0.0,0.47,8.15,21,0,1
-2.08,5.99,355.18,0.0,0.0,1.34,8.92,21,0,0
3.72,-3.46,217.57,0.0,0.0,0.47,8.26,21,0,1
5.65,-7.01,226.47,0.0,0.0,1.1,8.76,21,0,0
11.82,8.19,243.27,0.0,0.0,0.07,7.53,22,0,1
128.72,-49.7,242.99,0.0,0.0,0.04,6.87,22,0,1
3.28,-2.36,217.32,0.0,0.0,0.51,8.29,21,0,1
24.7,-21.61,35.51,0.0,0.0,0.04,7.34,22,0,1
13.22,0.23,189.54,0.0,0.0,0.47,8.22,21,0,1
3.39,19.22,215.93,0.0,0.0,0.07,7.53,22,0,1
9.86,-8.83,214.53,0.0,0.0,1.5,9.06,21,0,0
134.63,29.87,161.53,0.0,0.0,0.04,7.44,22,0,1
3.92,-3.49,220.89,0.0,0.0,0.91,8.59,21,0,0
2.79,4.44,293.8,0.0,0.0,0.32,7.93,21,0,1
164.77,-40.64,238.46,0.0,0.0,0.47,7.98,22,0,1
-73.52,46.12,102.54,0.0,0.0,0.37,7.82,22,0,1
9.53,-35.5,112.49,0.0,0.0,0.04,7.46,22,0,1
10.25,-35.6,111.66,0.0,0.0,0.02,7.44,22,0,1
8.47,-35.77,124.2,0.0,0.0,0.04,7.56,22,0,1
-0.69,2.8,342.39,0.0,0.0,0.07,7.56,22,0,1
97.34,-46.65,291.03,0.0,0.0,0.07,7.56,22,0,1
9.05,-34.11,145.95,0.0,0.0,0.04,7.42,22,0,1
29.6,9.45,105.0,0.0,0.0,0.07,7.56,22,0,1
-110.49,40.35,90.32,0.0,0.0,0.47,8.22,21,0,1
127.28,7.83,327.96,0.0,0.0,0.04,7.27,22,0,1
-178.75,-38.68,0.87,0.0,0.0,0.4,8.17,21,0,1
7.16,-4.57,226.54,0.0,0.0,0.94,8.62,21,0,0
164.36,56.63,300.27,0.0,0.0,0.04,7.42,22,0,1
167.82,29.19,175.49,0.0,0.0,0.09,7.72,22,0,1
3.91,-3.37,221.46,0.0,0.0,0.72,8.43,21,0,0
6.32,-5.56,227.09,0.0,0.0,1.15,8.78,21,0,0
177.38,-6.08,117.24,0.0,0.0,0.25,7.86,22,0,1
3.09,4.43,290.38,0.0,0.0,0.32,7.79,21,0,1
16.14,19.77,123.91,0.0,0.0,0.02,7.44,22,0,1
6.68,-32.33,115.18,0.0,0.0,0.04,7.51,22,0,1
170.41,21.19,178.81,0.0,0.0,0.09,7.77,22,0,1
8.6,-34.38,153.09,0.0,0.0,0.04,7.44,22,0,1
165.66,29.47,173.03,0.0,0.0,0.09,7.74,22,0,1
31.79,67.9,44.73,0.0,0.0,0.02,7.27,22,0,1
-0.99,-1.95,213.13,0.0,0.0,1.57,9.13,21,0,0
49.43,6.61,127.09,0.0,0.0,0.07,7.67,22,0,1
131.7,-6.51,262.26,0.0,0.0,0.23,7.84,22,0,1
11.98,18.64,241.6,0.0,0.0,0.07,7.49,22,0,1
-3.26,-11.9,212.18,0.0,0.0,1.17,8.81,21,0,0
69.12,-58.26,295.88,0.0,0.0,0.07,7.67,22,0,1
86.81,-4.01,270.68,0.0,0.0,0.02,7.3,22,0,1
1.26,-48.52,189.87,0.0,0.0,0.04,7.44,22,0,1
-23.86,11.04,167.26,0.0,0.0,0.07,7.53,22,0,1
-158.37,36.89,252.08,0.0,0.0,0.32,7.96,22,0,1
9.43,-34.45,128.54,0.0,0.0,0.02,7.42,22,0,1
-40.77,-10.04,290.0,0.0,0.0,0.4,7.96,21,0,1
78.31,-34.31,279.29,0.0,0.0,0.07,7.63,22,0,1
-7.05,-19.44,268.5,0.0,0.0,0.04,7.37,22,0,1
3.42,3.99,290.18,0.0,0.0,0.32,7.82,22,0,1
4.36,5.36,286.15,0.0,0.0,0.35,7.91,22,0,1
9.32,-35.28,129.64,0.0,0.0,0.04,7.42,22,0,1
-3.31,3.21,292.13,0.0,0.0,0.37,7.84,21,0,1
-22.8,-5.65,108.27,0.0,0.0,0.07,7.6,22,0,1
4.16,-3.08,219.03,0.0,0.0,0.47,8.24,21,0,1
5.98,-37.49,117.7,0.0,0.0,0.04,7.56,22,0,1
-6.14,-4.15,166.1,0.0,0.0,1.22,8.83,21,0,0
-27.17,40.78,335.63,0.0,0.0,0.11,7.7,22,0,1
24.18,15.83,186.34,0.0,0.0,0.63,8.33,21,0,1
-136.96,49.92,260.8,0.0,0.0,0.35,8.07,22,0,1
176.51,-50.56,351.07,0.0,0.0,1.03,8.69,21,0,0
6.52,-4.44,226.39,0.0,0.0,0.91,8.62,21,0,0
3.07,-2.7,201.8,0.0,0.0,1.27,8.92,21,0,0
-90.43,-26.24,73.64,0.0,0.0,0.32,8.05,22,0,1
1.81,14.56,309.9,0.0,0.0,0.68,7.93,22,0,1
7.17,-5.06,226.81,0.0,0.0,1.27,8.9,21,0,0
-6.62,-1.92,342.13,0.0,0.0,1.31,8.95,21,0,0
9.98,-34.47,144.04,0.0,0.0,0.02,7.42,22,0,1
-44.03,-11.48,122.17,0.0,0.0,0.07,7.6,22,0,1
2.91,4.39,289.81,0.0,0.0,0.32,7.79,22,0,1
-1.34,-28.79,143.48,0.0,0.0,0.07,7.56,22,0,1
92.25,28.56,140.95,0.0,0.0,0.94,8.57,22,0,0
8.3,-21.68,112.71,0.0,0.0,0.04,7.49,22,0,1
4.28,-2.34,217.69,0.0,0.0,0.47,8.26,21,0,1
10.23,6.15,186.15,0.0,0.0,0.42,8.24,21,0,1
10.0,-35.63,114.98,0.0,0.0,0.04,7.56,22,0,1
6.7,1.93,127.18,0.0,0.0,0.07,7.56,22,0,1
2.95,4.1,294.78,0.0,0.0,0.32,7.89,21,0,1
106.08,9.28,65.15,0.0,0.0,0.07,7.74,22,0,1
-30.7,-51.03,214.72,0.0,0.0,0.65,8.33,21,0,1
3.28,-2.54,218.25,0.0,0.0,0.47,8.26,21,0,1
-1.57,2.28,139.53,0.0,0.0,1.22,8.81,21,0,0
9.34,-34.84,120.39,0.0,0.0,0.04,7.46,22,0,1
9.7,-34.75,126.49,0.0,0.0,0.04,7.49,22,0,1
133.81,-15.0,219.09,0.0,0.0,0.04,6.85,22,0,1
-6.7,-1.69,321.76,0.0,0.0,1.31,8.88,21,0,0
8.71,-4.3,221.39,0.0,0.0,1.13,8.78,21,0,0
3.78,-2.87,220.72,0.0,0.0,1.2,8.81,21,0,0
4.71,-3.77,215.92,0.0,0.0,0.75,8.5,21,0,0
-8.2,0.42,291.86,0.0,0.0,0.37,7.82,21,0,1
-126.07,-12.35,27.09,0.0,0.0,0.44,8.15,21,0,1
-35.31,1.13,179.76,0.0,0.0,0.75,8.4,21,0,1
20.61,-3.18,66.05,0.0,0.0,0.3,8.0,22,0,1
-23.3,3.42,12.05,0.0,0.0,0.75,8.12,21,0,1
-1.01,-3.86,182.86,0.0,0.0,0.72,8.43,20,0,0
-0.5,3.13,344.15,0.0,0.0,0.07,7.53,22,0,1
72.23,-58.45,68.05,0.0,0.0,0.04,7.42,22,0,1
65.25,-40.96,25.57,0.0,0.0,0.02,7.34,22,0,1
2.79,3.59,294.75,0.0,0.0,0.32,7.86,22,0,1
-146.99,25.98,31.56,0.0,0.0,0.65,8.33,21,0,1
-5.18,1.15,196.52,0.0,0.0,0.75,8.45,21,0,0
89.71,-14.01,102.88,0.0,0.0,0.07,7.63,22,0,1
79.4,-64.18,307.68,0.0,0.0,0.07,7.56,22,0,1
9.7,-34.45,144.08,0.0,0.0,0.04,7.44,22,0,1
55.92,-49.17,335.61,0.0,0.0,0.04,7.51,22,0,1
-55.04,-73.68,214.78,0.0,0.0,0.04,7.3,22,0,1
151.12,-4.88,170.18,0.0,0.0,0.82,8.48,21,0,0
-5.03,-10.76,234.1,0.0,0.0,1.2,8.83,21,0,0
5.35,-1.21,215.72,0.0,0.0,0.75,8.45,21,0,0
-116.48,32.79,81.77,0.0,0.0,0.44,8.15,21,0,1
-12.47,15.84,68.67,0.0,0.0,0.07,7.58,22,0,1
64.42,-36.36,72.86,0.0,0.0,0.07,7.7,22,0,1
-137.38,-57.44,342.14,0.0,0.0,0.56,8.31,21,0,1
-1.0,16.45,235.7,0.0,0.0,0.51,7.79,22,0,1
-9.63,64.79,271.32,0.0,0.0,0.3,8.07,21,0,1
-20.95,-54.06,213.95,0.0,0.0,0.04,7.49,22,0,1
-0.93,-28.0,150.77,0.0,0.0,0.04,7.53,22,0,1
-25.52,-4.88,293.84,0.0,0.0,0.4,7.98,21,0,1
4.1,-7.77,225.31,0.0,0.0,1.22,8.88,21,0,0
6.27,-37.43,157.37,0.0,0.0,0.04,7.53,22,0,1
31.1,-41.44,350.51,0.0,0.0,0.07,7.56,22,0,1
6.51,-7.25,233.96,0.0,0.0,1.22,8.83,21,0,0
-1.03,0.65,184.76,0.0,0.0,1.31,8.92,21,0,0
0.42,-10.21,227.13,0.0,0.0,1.55,9.06,21,0,0
-120.78,7.87,271.96,0.0,0.0,0.04,7.46,22,0,1
5.67,-5.91,227.5,0.0,0.0,1.08,8.78,21,0,0
-169.33,10.26,318.27,0.0,0.0,0.04,7.49,22,0,1
-72.64,24.06,350.23,0.0,0.0,0.37,8.03,21,0,1
-11.81,-15.96,180.84,0.0,0.0,0.07,7.67,22,0,1
-3.15,-27.36,155.35,0.0,0.0,0.04,7.51,22,0,1
3.72,-5.02,229.04,0.0,0.0,1.1,8.76,21,0,0
-19.7,-11.85,166.24,0.0,0.0,0.07,7.56,22,0,1
142.9,-36.13,213.96,0.0,0.0,0.07,6.94,22,0,1
4.13,-3.1,220.31,0.0,0.0,0.91,8.64,21,0,0
124.73,-4.85,196.59,0.0,0.0,0.47,8.24,21,0,1
136.78,-30.86,301.96,0.0,0.0,0.18,7.53,22,0,1
6.13,-37.88,160.13,0.0,0.0,0.04,7.53,22,0,1
3.81,-2.19,219.03,0.0,0.0,0.47,8.24,21,0,1
44.77,33.82,92.29,0.0,0.0,0.07,7.56,22,0,1
-9.29,-1.4,15.21,0.0,0.0,1.36,8.9,21,0,0
62.88,56.49,12.62,0.0,0.0,0.07,7.16,22,0,1
-166.94,-21.75,160.29,0.0,0.0,0.28,7.89,22,0,1
-3.73,-8.43,245.24,0.0,0.0,1.15,8.81,21,0,0
128.81,2.96,219.61,0.0,0.0,0.04,6.73,22,0,1
60.46,-21.89,16.51,0.0,0.0,0.07,7.63,22,0,1
150.48,-15.29,207.06,0.0,0.0,0.09,7.77,22,0,1
6.3,15.01,17.73,0.0,0.0,0.02,7.3,22,0,1
4.11,-1.73,218.13,0.0,0.0,0.47,8.24,21,0,1
-64.47,6.61,329.14,0.0,0.0,0.07,7.11,22,0,1
-49.6,-15.94,110.05,0.0,0.0,0.04,7.44,22,0,1
-16.03,-3.18,292.53,0.0,0.0,0.37,7.96,21,0,1
-47.5,-11.68,313.17,0.0,0.0,0.09,7.27,22,0,1
4.34,-3.02,219.59,0.0,0.0,0.44,8.19,21,0,1
-120.08,-16.14,46.13,0.0,0.0,0.4,8.12,22,0,1
-7.32,0.93,291.96,0.0,0.0,0.35,7.79,21,0,1
49.84,10.0,188.98,0.0,0.0,1.1,8.71,21,0,0
2.26,-7.95,256.7,0.0,0.0,1.67,9.18,21,0,0
3.81,-3.36,220.06,0.0,0.0,0.44,8.24,21,0,1
3.93,-3.6,220.93,0.0,0.0,0.8,8.48,21,0,0
10.78,-33.29,155.97,0.0,0.0,0.04,7.46,22,0,1
9.86,-35.27,113.45,0.0,0.0,0.04,7.56,22,0,1
3.93,4.06,294.13,0.0,0.0,0.3,7.82,22,0,1
138.33,0.29,268.97,0.0,0.0,0.02,7.44,22,0,1
37.67,54.07,359.11,0.0,0.0,0.09,7.13,22,0,1
8.08,-35.85,154.49,0.0,0.0,0.04,7.46,22,0,1
3.33,3.92,293.91,0.0,0.0,0.3,7.89,22,0,1
-12.31,-54.1,196.97,0.0,0.0,0.04,7.42,22,0,1
145.99,-31.85,333.43,0.0,0.0,0.02,7.37,22,0,1
61.62,43.14,4.1,0.0,0.0,0.44,8.05,22,0,1
3.07,5.74,236.08,0.0,0.0,1.41,9.02,20,0,0
-69.11,12.72,326.77,0.0,0.0,0.11,7.44,22,0,1
4.41,-7.92,229.31,0.0,0.0,1.2,8.85,21,0,0
-2.21,3.02,143.52,0.0,0.0,1.27,8.88,21,0,0
9.54,-34.7,124.55,0.0,0.0,0.04,7.56,22,0,1
29.61,1.06,345.72,0.0,0.0,0.07,7.01,22,0,1
-34.65,13.75,334.43,0.0,0.0,0.02,7.51,22,0,1
-36.77,-7.76,286.83,0.0,0.0,0.42,7.93,21,0,1
67.06,-49.99,114.65,0.0,0.0,0.04,7.49,22,0,1
53.01,0.91,192.01,0.0,0.0,0.56,8.26,21,0,1
4.1,-3.15,219.89,0.0,0.0,0.65,8.43,21,0,0
162.0,76.99,175.55,0.0,0.0,0.04,7.34,22,0,1
107.3,28.57,93.45,0.0,0.0,0.07,7.58,22,0,1
173.97,-26.67,2.42,0.0,0.0,0.02,7.34,22,0,1
-30.01,-38.75,20.37,0.0,0.0,0.04,6.68,22,0,1
-22.21,16.74,168.02,0.0,0.0,0.04,7.42,22,0,1
37.44,-70.06,9.86,0.0,0.0,0.04,7.3,22,0,1
-27.88,-23.09,174.02,0.0,0.0,0.07,7.53,22,0,1
3.21,4.52,293.09,0.0,0.0,0.3,7.84,21,0,1
7.28,-3.82,226.1,0.0,0.0,1.1,8.73,21,0,0
-40.28,-14.09,293.23,0.0,0.0,0.42,8.0,22,0,1
-60.35,3.37,326.54,0.0,0.0,0.11,7.44,22,0,1
-7.55,-1.37,268.44,0.0,0.0,1.36,8.95,21,0,0
10.78,-34.36,113.22,0.0,0.0,0.04,7.49,22,0,1
20.14,-36.36,65.83,0.0,0.0,0.32,8.05,22,0,1
-117.43,-0.75,196.0,0.0,0.0,0.91,8.52,22,0,0
117.86,-29.01,95.08,0.0,0.0,0.14,7.56,22,0,1
9.42,-35.1,123.35,0.0,0.0,0.02,7.49,22,0,1
-19.48,9.6,338.78,0.0,0.0,0.04,7.53,22,0,1
-28.79,3.44,38.4,0.0,0.0,0.09,7.2,22,0,1
64.55,-25.48,310.18,0.0,0.0,0.65,8.05,22,0,1
-21.53,30.65,106.27,0.0,0.0,0.11,7.7,22,0,1
-1.35,3.62,343.27,0.0,0.0,0.07,7.56,22,0,1
3.14,-3.13,219.38,0.0,0.0,0.44,8.24,21,0,1
-49.38,-9.84,171.88,0.0,0.0,0.07,7.53,22,0,1
-42.13,-11.77,292.12,0.0,0.0,0.42,7.98,21,0,1
39.15,11.11,340.52,0.0,0.0,0.11,7.3,22,0,1
-110.4,-27.59,0.36,0.0,0.0,0.44,8.17,21,0,1
-2.59,-28.6,146.7,0.0,0.0,0.07,7.58,22,0,1
-1.29,-26.6,155.58,0.0,0.0,0.04,7.53,22,0,1
-100.68,-74.55,250.85,0.0,0.0,0.04,7.34,22,0,1
3.41,-2.05,217.43,0.0,0.0,0.49,8.29,21,0,1
-79.52,-2.62,216.88,0.0,0.0,0.02,7.18,22,0,1
6.67,-37.29,157.74,0.0,0.0,0.04,7.46,22,0,1
3.73,-2.86,220.52,0.0,0.0,1.01,8.64,21,0,0
3.32,-2.3,217.66,0.0,0.0,0.49,8.26,21,0,1
-176.68,-11.65,258.65,0.0,0.0,0.35,7.67,22,0,1
-157.2,39.66,310.85,0.0,0.0,0.49,8.31,22,0,1
-3.78,7.79,131.86,0.0,0.0,0.07,7.46,22,0,1
-7.4,-3.12,111.29,0.0,0.0,1.22,8.81,21,0,0
-8.24,-2.51,7.49,0.0,0.0,1.38,8.97,21,0,0
54.05,15.36,155.64,0.0,0.0,0.07,7.65,22,0,1
86.11,77.34,78.02,0.0,0.0,0.04,7.32,22,0,1
-73.42,-74.13,227.57,0.0,0.0,0.04,7.27,22,0,1
5.13,-8.64,226.56,0.0,0.0,1.15,8.76,21,0,0
-39.32,-44.63,121.0,0.0,0.0,0.68,8.36,22,0,1
-14.93,7.73,197.44,0.0,0.0,0.07,7.51,22,0,1
-121.32,6.91,167.6,0.0,0.0,0.09,7.67,22,0,1
-178.7,-68.82,205.95,0.0,0.0,0.04,7.32,22,0,1
-61.94,-47.29,301.96,0.0,0.0,0.07,7.51,22,0,1
8.23,-5.25,225.51,0.0,0.0,1.03,8.66,21,0,0
-3.09,58.93,129.56,0.0,0.0,0.04,7.34,22,0,1
156.41,-15.18,301.24,0.0,0.0,0.11,7.79,22,0,1
-52.54,-63.91,58.52,0.0,0.0,0.02,7.25,22,0,1
-46.18,1.93,273.36,0.0,0.0,0.61,8.29,21,0,1
8.32,-13.75,1.86,0.0,0.0,0.09,7.11,22,0,1
-9.61,1.3,18.74,0.0,0.0,1.34,8.92,21,0,0
94.47,22.38,155.99,0.0,0.0,0.04,7.42,22,0,1
10.14,-35.75,113.87,0.0,0.0,0.04,7.49,22,0,1
162.03,10.29,177.37,0.0,0.0,0.09,7.77,22,0,1
3.7,-3.4,220.72,0.0,0.0,1.24,8.88,21,0,0
9.99,19.17,230.43,0.0,0.0,0.07,7.53,22,0,1
-87.27,26.21,172.79,0.0,0.0,0.18,7.56,22,0,1
-60.62,-73.82,218.21,0.0,0.0,0.04,7.34,22,0,1
148.59,-33.31,1.0,0.0,0.0,0.07,7.63,22,0,1
0.29,-49.31,190.77,0.0,0.0,0.04,7.49,22,0,1
112.77,-4.08,179.63,0.0,0.0,0.07,7.72,22,0,1
-8.19,-1.04,254.65,0.0,0.0,1.38,8.97,21,0,0
